peak_hour,types_of_junction,area_accident_occured,lanes_or_medians,weather_conditions,day_of_week,age_band_of_driver,type_of_vehicle,incident_count
off_peak,crossing,unknown,two_way,no_rain,sunday,unknown,lorry,3.1
off_peak,crossing,unknown,two_way,no_rain,sunday,unknown,other,1.1
off_peak,crossing,unknown,two_way,no_rain,thursday,18-30,bus,2.0
off_peak,crossing,unknown,two_way,no_rain,thursday,18-30,car,1.0
off_peak,crossing,unknown,two_way,no_rain,thursday,18-30,lorry,1.0
off_peak,crossing,unknown,two_way,no_rain,thursday,18-30,motorcycle,1.0
off_peak,crossing,unknown,two_way,no_rain,thursday,31-50,bus,1.0
off_peak,crossing,unknown,two_way,no_rain,thursday,31-50,car,1.0
off_peak,crossing,unknown,two_way,no_rain,thursday,31-50,lorry,2.0
off_peak,crossing,unknown,two_way,no_rain,thursday,>51,lorry,1.0
off_peak,crossing,unknown,two_way,no_rain,thursday,unknown,lorry,1.0
off_peak,crossing,unknown,two_way,no_rain,tuesday,18-30,car,1.0
off_peak,crossing,unknown,two_way,no_rain,tuesday,18-30,lorry,2.0
off_peak,crossing,unknown,two_way,no_rain,tuesday,18-30,other,1.0
off_peak,crossing,unknown,two_way,no_rain,tuesday,31-50,bus,1.0
off_peak,crossing,unknown,two_way,no_rain,tuesday,31-50,car,2.0
off_peak,crossing,unknown,two_way,no_rain,tuesday,31-50,lorry,1.1
off_peak,crossing,unknown,two_way,no_rain,tuesday,31-50,other,1.0
off_peak,crossing,unknown,two_way,no_rain,tuesday,>51,bus,1.0
off_peak,crossing,unknown,two_way,no_rain,tuesday,>51,car,1.0
off_peak,crossing,unknown,two_way,no_rain,tuesday,>51,lorry,1.0
off_peak,crossing,unknown,two_way,no_rain,tuesday,unknown,car,1.0
off_peak,crossing,unknown,two_way,no_rain,tuesday,unknown,lorry,1.0
off_peak,crossing,unknown,two_way,no_rain,wednesday,18-30,bus,1.0
off_peak,crossing,unknown,two_way,no_rain,wednesday,18-30,car,5.0
off_peak,crossing,unknown,two_way,no_rain,wednesday,18-30,lorry,2.1
off_peak,crossing,unknown,two_way,no_rain,wednesday,18-30,other,1.0
off_peak,crossing,unknown,two_way,no_rain,wednesday,31-50,bus,1.0
off_peak,crossing,unknown,two_way,no_rain,wednesday,31-50,car,3.1
off_peak,crossing,unknown,two_way,no_rain,wednesday,31-50,lorry,1.0
off_peak,crossing,unknown,two_way,no_rain,wednesday,unknown,lorry,1.0
off_peak,crossing,unknown,two_way,rain,friday,18-30,bus,1.0
off_peak,crossing,unknown,two_way,rain,friday,18-30,car,1.0
off_peak,crossing,unknown,two_way,rain,friday,18-30,lorry,1.0
off_peak,crossing,unknown,two_way,rain,friday,31-50,bus,1.0
off_peak,crossing,unknown,two_way,rain,friday,31-50,car,2.1
off_peak,crossing,unknown,two_way,rain,friday,31-50,other,1.0
off_peak,crossing,unknown,two_way,rain,friday,>51,lorry,1.0
off_peak,crossing,unknown,two_way,rain,friday,unknown,car,1.0
off_peak,crossing,unknown,two_way,rain,monday,18-30,car,1.0
off_peak,crossing,unknown,two_way,rain,monday,31-50,lorry,2.0
off_peak,crossing,unknown,two_way,rain,monday,unknown,other,1.0
off_peak,crossing,unknown,two_way,rain,saturday,18-30,car,3.0
off_peak,crossing,unknown,two_way,rain,saturday,>51,bus,1.0
off_peak,crossing,unknown,two_way,rain,saturday,>51,car,2.0
off_peak,crossing,unknown,two_way,rain,saturday,>51,lorry,1.0
off_peak,crossing,unknown,two_way,rain,sunday,31-50,bus,1.0
off_peak,crossing,unknown,two_way,rain,sunday,31-50,car,1.0
off_peak,crossing,unknown,two_way,rain,sunday,31-50,other,1.0
off_peak,crossing,unknown,two_way,rain,thursday,31-50,lorry,1.0
off_peak,crossing,unknown,two_way,rain,thursday,>51,other,1.0
off_peak,crossing,unknown,two_way,rain,tuesday,31-50,other,1.0
off_peak,crossing,unknown,two_way,rain,wednesday,18-30,lorry,1.0
off_peak,crossing,unknown,two_way,rain,wednesday,18-30,other,1.0
off_peak,crossing,unknown,two_way,rain,wednesday,31-50,lorry,1.0
off_peak,crossing,unknown,two_way,rain,wednesday,31-50,other,1.0
off_peak,crossing,unknown,two_way,rain,wednesday,>51,bus,1.0
off_peak,crossing,unknown,two_way,rain,wednesday,>51,car,1.0
off_peak,crossing,unknown,unknown,no_rain,sunday,31-50,other,1.1
off_peak,crossing,unknown,unknown,no_rain,thursday,31-50,car,1.0
off_peak,no_junction,living_street,one_way,no_rain,friday,18-30,car,1.1
off_peak,no_junction,living_street,one_way,no_rain,friday,31-50,car,1.0
off_peak,no_junction,living_street,one_way,no_rain,saturday,18-30,car,1.0
off_peak,no_junction,living_street,one_way,no_rain,saturday,18-30,lorry,1.0
off_peak,no_junction,living_street,one_way,no_rain,saturday,31-50,bus,1.0
off_peak,no_junction,living_street,one_way,no_rain,saturday,31-50,car,1.0
off_peak,no_junction,living_street,one_way,no_rain,saturday,31-50,lorry,1.0
off_peak,no_junction,living_street,one_way,no_rain,sunday,31-50,lorry,1.0
off_peak,no_junction,living_street,one_way,no_rain,sunday,unknown,lorry,1.0
off_peak,no_junction,living_street,one_way,no_rain,thursday,18-30,car,1.0
off_peak,no_junction,living_street,one_way,no_rain,tuesday,31-50,bus,1.0
off_peak,no_junction,living_street,one_way,no_rain,tuesday,31-50,car,1.0
off_peak,no_junction,living_street,one_way,rain,friday,18-30,car,1.0
off_peak,no_junction,living_street,one_way,rain,sunday,18-30,lorry,1.0
off_peak,no_junction,living_street,one_way,rain,thursday,18-30,car,1.1
off_peak,no_junction,living_street,other,no_rain,friday,31-50,lorry,2.1
off_peak,no_junction,living_street,other,no_rain,friday,31-50,other,1.1
off_peak,no_junction,living_street,other,no_rain,monday,18-30,other,1.0
off_peak,no_junction,living_street,other,no_rain,monday,31-50,bus,1.0
off_peak,no_junction,living_street,other,no_rain,saturday,18-30,car,1.0
off_peak,no_junction,living_street,other,no_rain,saturday,18-30,lorry,1.0
off_peak,no_junction,living_street,other,no_rain,saturday,31-50,bus,1.0
off_peak,no_junction,living_street,other,no_rain,saturday,31-50,car,1.0
off_peak,no_junction,living_street,other,no_rain,saturday,unknown,bus,1.0
off_peak,no_junction,living_street,other,no_rain,saturday,unknown,car,1.0
off_peak,no_junction,living_street,other,no_rain,sunday,31-50,car,2.0
off_peak,no_junction,living_street,other,no_rain,tuesday,31-50,lorry,1.1
off_peak,no_junction,living_street,other,no_rain,tuesday,unknown,bus,2.0
off_peak,no_junction,living_street,other,no_rain,wednesday,31-50,car,1.0
off_peak,no_junction,living_street,two_way,no_rain,friday,18-30,bus,1.0
off_peak,no_junction,living_street,two_way,no_rain,friday,18-30,other,2.0
off_peak,no_junction,living_street,two_way,no_rain,friday,31-50,car,1.0
off_peak,no_junction,living_street,two_way,no_rain,friday,unknown,bus,1.0
off_peak,no_junction,living_street,two_way,no_rain,friday,unknown,car,1.0
off_peak,no_junction,living_street,two_way,no_rain,friday,unknown,lorry,1.1
off_peak,no_junction,living_street,two_way,no_rain,monday,18-30,other,1.0
off_peak,no_junction,living_street,two_way,no_rain,saturday,18-30,car,4.0
off_peak,no_junction,living_street,two_way,no_rain,saturday,18-30,lorry,3.0
off_peak,no_junction,living_street,two_way,no_rain,saturday,18-30,motorcycle,1.0
off_peak,no_junction,living_street,two_way,no_rain,saturday,18-30,other,1.0
off_peak,no_junction,living_street,two_way,no_rain,saturday,31-50,car,1.0
off_peak,no_junction,living_street,two_way,no_rain,saturday,31-50,lorry,2.0
off_peak,no_junction,living_street,two_way,no_rain,saturday,>51,bus,1.0
off_peak,no_junction,living_street,two_way,no_rain,saturday,unknown,car,3.1
off_peak,no_junction,living_street,two_way,no_rain,saturday,unknown,lorry,1.0
off_peak,no_junction,living_street,two_way,no_rain,sunday,18-30,car,4.1
off_peak,no_junction,living_street,two_way,no_rain,sunday,18-30,other,2.0
off_peak,no_junction,living_street,two_way,no_rain,sunday,31-50,bus,1.0
off_peak,no_junction,living_street,two_way,no_rain,sunday,31-50,car,1.0
off_peak,no_junction,living_street,two_way,no_rain,sunday,31-50,lorry,0.0
off_peak,no_junction,living_street,two_way,no_rain,sunday,31-50,other,2.0
off_peak,no_junction,living_street,two_way,no_rain,sunday,>51,bus,1.0
off_peak,no_junction,living_street,two_way,no_rain,sunday,>51,lorry,1.0
off_peak,no_junction,living_street,two_way,no_rain,thursday,18-30,car,1.0
off_peak,no_junction,living_street,two_way,no_rain,thursday,18-30,other,1.0
off_peak,no_junction,living_street,two_way,no_rain,thursday,31-50,bus,1.1
off_peak,no_junction,living_street,two_way,no_rain,thursday,unknown,lorry,1.0
off_peak,no_junction,living_street,two_way,no_rain,tuesday,18-30,car,1.0
off_peak,no_junction,living_street,two_way,no_rain,tuesday,18-30,lorry,2.1
off_peak,no_junction,living_street,two_way,no_rain,tuesday,18-30,motorcycle,1.1
off_peak,no_junction,living_street,two_way,no_rain,tuesday,31-50,car,2.0
off_peak,no_junction,living_street,two_way,no_rain,tuesday,31-50,lorry,1.1
off_peak,no_junction,living_street,two_way,no_rain,tuesday,unknown,other,1.0
off_peak,no_junction,living_street,two_way,no_rain,wednesday,18-30,lorry,1.1
off_peak,no_junction,living_street,two_way,no_rain,wednesday,31-50,car,1.0
off_peak,no_junction,living_street,two_way,no_rain,wednesday,31-50,lorry,1.1
off_peak,no_junction,living_street,two_way,no_rain,wednesday,unknown,car,1.0
off_peak,no_junction,living_street,two_way,rain,friday,18-30,lorry,1.1
off_peak,no_junction,living_street,two_way,rain,friday,unknown,lorry,1.0
off_peak,no_junction,living_street,two_way,rain,monday,18-30,motorcycle,1.0
off_peak,no_junction,living_street,two_way,rain,saturday,unknown,bus,1.0
off_peak,no_junction,living_street,two_way,rain,sunday,18-30,other,1.0
off_peak,no_junction,living_street,two_way,rain,sunday,31-50,car,1.0
off_peak,no_junction,residential,one_way,no_rain,friday,31-50,car,1.0
off_peak,no_junction,residential,one_way,no_rain,friday,unknown,lorry,1.0
off_peak,no_junction,residential,one_way,no_rain,monday,31-50,other,1.0
off_peak,no_junction,residential,one_way,no_rain,saturday,18-30,bus,0.0
off_peak,no_junction,residential,one_way,no_rain,saturday,18-30,car,1.0
off_peak,no_junction,residential,one_way,no_rain,saturday,31-50,lorry,1.0
off_peak,no_junction,residential,one_way,no_rain,saturday,>51,bus,1.1
off_peak,no_junction,residential,one_way,no_rain,saturday,unknown,bus,1.1
off_peak,no_junction,residential,one_way,no_rain,sunday,18-30,car,1.1
off_peak,no_junction,residential,one_way,no_rain,sunday,18-30,other,1.0
off_peak,no_junction,residential,one_way,no_rain,sunday,>51,car,1.0
off_peak,no_junction,residential,one_way,no_rain,sunday,>51,lorry,1.0
off_peak,no_junction,residential,one_way,no_rain,thursday,18-30,car,1.0
off_peak,no_junction,residential,one_way,no_rain,thursday,18-30,lorry,1.0
off_peak,no_junction,residential,one_way,no_rain,thursday,31-50,car,1.0
off_peak,no_junction,residential,one_way,no_rain,thursday,31-50,lorry,1.0
off_peak,no_junction,residential,one_way,no_rain,tuesday,31-50,car,1.0
off_peak,no_junction,residential,one_way,no_rain,wednesday,31-50,car,1.0
off_peak,no_junction,residential,one_way,no_rain,wednesday,>51,car,1.1
off_peak,no_junction,residential,one_way,no_rain,wednesday,>51,other,1.0
off_peak,no_junction,residential,one_way,rain,friday,18-30,bus,1.0
off_peak,no_junction,residential,one_way,rain,sunday,18-30,car,1.0
off_peak,no_junction,residential,other,no_rain,friday,18-30,car,1.1
off_peak,no_junction,residential,other,no_rain,friday,18-30,lorry,1.0
off_peak,no_junction,residential,other,no_rain,friday,unknown,car,1.1
off_peak,no_junction,residential,other,no_rain,friday,unknown,lorry,1.1
off_peak,no_junction,residential,other,no_rain,monday,18-30,lorry,1.0
off_peak,no_junction,residential,other,no_rain,monday,31-50,lorry,1.0
off_peak,no_junction,residential,other,no_rain,saturday,18-30,bus,1.0
off_peak,no_junction,residential,other,no_rain,saturday,18-30,lorry,2.1
off_peak,no_junction,residential,other,no_rain,saturday,18-30,other,1.0
off_peak,no_junction,residential,other,no_rain,saturday,31-50,other,2.0
off_peak,no_junction,residential,other,no_rain,saturday,>51,car,1.0
off_peak,no_junction,residential,other,no_rain,saturday,unknown,car,1.1
off_peak,no_junction,residential,other,no_rain,saturday,unknown,lorry,1.0
off_peak,no_junction,residential,other,no_rain,saturday,unknown,other,2.0
off_peak,no_junction,residential,other,no_rain,sunday,18-30,car,1.0
off_peak,no_junction,residential,other,no_rain,sunday,18-30,lorry,1.1
off_peak,no_junction,residential,other,no_rain,sunday,31-50,car,1.0
off_peak,no_junction,residential,other,no_rain,sunday,31-50,lorry,4.0
off_peak,no_junction,residential,other,no_rain,sunday,31-50,other,1.0
off_peak,no_junction,residential,other,no_rain,sunday,>51,lorry,1.0
off_peak,no_junction,residential,other,no_rain,sunday,>51,other,2.0
off_peak,no_junction,residential,other,no_rain,thursday,18-30,car,0.0
off_peak,no_junction,residential,other,no_rain,thursday,18-30,lorry,1.0
off_peak,no_junction,residential,other,no_rain,thursday,unknown,car,1.0
off_peak,no_junction,residential,other,no_rain,tuesday,18-30,bus,0.0
off_peak,no_junction,residential,other,no_rain,tuesday,18-30,lorry,1.0
off_peak,no_junction,residential,other,no_rain,tuesday,>51,other,1.0
off_peak,no_junction,residential,other,no_rain,tuesday,unknown,car,1.0
off_peak,no_junction,residential,other,no_rain,tuesday,unknown,other,1.0
off_peak,no_junction,residential,other,no_rain,wednesday,18-30,lorry,1.0
off_peak,no_junction,residential,other,rain,monday,18-30,car,1.1
off_peak,no_junction,residential,other,rain,tuesday,18-30,bus,1.1
off_peak,no_junction,residential,other,rain,wednesday,18-30,motorcycle,1.0
off_peak,no_junction,residential,two_way,no_rain,friday,18-30,bus,2.0
off_peak,no_junction,residential,two_way,no_rain,friday,18-30,car,6.1
off_peak,no_junction,residential,two_way,no_rain,friday,18-30,lorry,1.0
off_peak,no_junction,residential,two_way,no_rain,friday,18-30,other,2.1
off_peak,no_junction,residential,two_way,no_rain,friday,31-50,other,2.1
off_peak,no_junction,residential,two_way,no_rain,friday,>51,car,1.1
off_peak,no_junction,residential,two_way,no_rain,friday,>51,lorry,1.0
off_peak,no_junction,residential,two_way,no_rain,friday,>51,other,1.0
off_peak,no_junction,residential,two_way,no_rain,friday,unknown,car,2.1
off_peak,no_junction,residential,two_way,no_rain,friday,unknown,lorry,3.0
off_peak,no_junction,residential,two_way,no_rain,monday,18-30,bus,1.0
off_peak,no_junction,residential,two_way,no_rain,monday,18-30,lorry,1.0
off_peak,no_junction,residential,two_way,no_rain,monday,31-50,car,2.0
off_peak,no_junction,residential,two_way,no_rain,monday,31-50,other,1.0
off_peak,no_junction,residential,two_way,no_rain,monday,unknown,bus,1.0
off_peak,no_junction,residential,two_way,no_rain,monday,unknown,lorry,1.0
off_peak,no_junction,residential,two_way,no_rain,monday,unknown,other,2.0
off_peak,no_junction,residential,two_way,no_rain,saturday,18-30,bus,3.1
off_peak,no_junction,residential,two_way,no_rain,saturday,18-30,car,3.1
off_peak,no_junction,residential,two_way,no_rain,saturday,18-30,lorry,4.2
off_peak,no_junction,residential,two_way,no_rain,saturday,18-30,motorcycle,2.1
off_peak,no_junction,residential,two_way,no_rain,saturday,18-30,other,1.0
off_peak,no_junction,residential,two_way,no_rain,saturday,31-50,bus,2.1
off_peak,no_junction,residential,two_way,no_rain,saturday,31-50,car,2.1
off_peak,no_junction,residential,two_way,no_rain,saturday,31-50,lorry,3.1
off_peak,no_junction,residential,two_way,no_rain,saturday,31-50,motorcycle,1.1
off_peak,no_junction,residential,two_way,no_rain,saturday,>51,bus,2.0
off_peak,no_junction,residential,two_way,no_rain,saturday,>51,car,1.1
off_peak,no_junction,residential,two_way,no_rain,saturday,unknown,bus,2.0
off_peak,no_junction,residential,two_way,no_rain,saturday,unknown,car,1.0
off_peak,no_junction,residential,two_way,no_rain,saturday,unknown,lorry,2.2
off_peak,no_junction,residential,two_way,no_rain,saturday,unknown,other,3.0
off_peak,no_junction,residential,two_way,no_rain,sunday,18-30,car,6.2
off_peak,no_junction,residential,two_way,no_rain,sunday,18-30,lorry,5.2
off_peak,no_junction,residential,two_way,no_rain,sunday,18-30,other,2.1
off_peak,no_junction,residential,two_way,no_rain,sunday,31-50,bus,1.0
off_peak,no_junction,residential,two_way,no_rain,sunday,31-50,car,5.0
off_peak,no_junction,residential,two_way,no_rain,sunday,31-50,lorry,2.0
off_peak,no_junction,residential,two_way,no_rain,sunday,31-50,other,2.0
off_peak,no_junction,residential,two_way,no_rain,sunday,unknown,bus,3.1
off_peak,no_junction,residential,two_way,no_rain,sunday,unknown,car,2.1
off_peak,no_junction,residential,two_way,no_rain,sunday,unknown,lorry,1.0
off_peak,no_junction,residential,two_way,no_rain,sunday,unknown,other,1.0
off_peak,no_junction,residential,two_way,no_rain,thursday,18-30,car,1.0
off_peak,no_junction,residential,two_way,no_rain,thursday,18-30,lorry,2.0
off_peak,no_junction,residential,two_way,no_rain,thursday,18-30,motorcycle,1.0
off_peak,no_junction,residential,two_way,no_rain,thursday,31-50,bus,1.0
off_peak,no_junction,residential,two_way,no_rain,thursday,31-50,car,1.0
off_peak,no_junction,residential,two_way,no_rain,thursday,31-50,lorry,2.0
off_peak,no_junction,residential,two_way,no_rain,thursday,>51,other,1.1
off_peak,no_junction,residential,two_way,no_rain,thursday,unknown,car,1.0
off_peak,no_junction,residential,two_way,no_rain,thursday,unknown,other,1.1
off_peak,no_junction,residential,two_way,no_rain,tuesday,18-30,bus,0.0
off_peak,no_junction,residential,two_way,no_rain,tuesday,18-30,car,3.1
off_peak,no_junction,residential,two_way,no_rain,tuesday,18-30,lorry,4.2
off_peak,no_junction,residential,two_way,no_rain,tuesday,31-50,car,1.0
off_peak,no_junction,residential,two_way,no_rain,tuesday,31-50,lorry,1.0
off_peak,no_junction,residential,two_way,no_rain,tuesday,31-50,other,2.0
off_peak,no_junction,residential,two_way,no_rain,tuesday,>51,lorry,1.0
off_peak,no_junction,residential,two_way,no_rain,tuesday,unknown,car,1.0
off_peak,no_junction,residential,two_way,no_rain,tuesday,unknown,lorry,1.1
off_peak,no_junction,residential,two_way,no_rain,tuesday,unknown,motorcycle,1.0
off_peak,no_junction,residential,two_way,no_rain,wednesday,18-30,lorry,1.1
off_peak,no_junction,residential,two_way,no_rain,wednesday,18-30,motorcycle,1.0
off_peak,no_junction,residential,two_way,no_rain,wednesday,18-30,other,1.0
off_peak,no_junction,residential,two_way,no_rain,wednesday,31-50,car,1.0
off_peak,no_junction,residential,two_way,no_rain,wednesday,31-50,lorry,1.0
off_peak,no_junction,residential,two_way,no_rain,wednesday,unknown,bus,2.0
off_peak,no_junction,residential,two_way,rain,friday,31-50,other,1.0
off_peak,no_junction,residential,two_way,rain,monday,18-30,car,1.0
off_peak,no_junction,residential,two_way,rain,monday,18-30,other,1.0
off_peak,no_junction,residential,two_way,rain,saturday,18-30,lorry,1.0
off_peak,no_junction,residential,two_way,rain,sunday,18-30,lorry,0.0
